from	to
545	5893
545	11200
545	4171
545	1763
545	5810
545	675
545	6118
545	63967
545	79648
545	353497
545	1111
545	2177
545	3014
545	5230
545	3364
545	3837
545	7486
545	5884
545	2175
545	91442
545	7507
545	79968
5893	5888
5893	4171
5893	1763
5893	6118
5893	2237
5893	6119
5893	5230
5893	3837
5893	7486
5893	79968
5888	56852
5888	675
5888	6118
5888	79648
5888	2237
5888	353497
5888	6119
5888	1111
5888	2177
5888	3014
5888	79184
5888	7486
5888	9656
5888	51720
5888	4292
8554	9656
5985	11200
5985	5983
5985	5884
5985	9656
5985	56916
5985	5984
201254	100526739
201254	2175
11200	9025
11200	675
11200	5591
11200	5983
11200	3837
11200	9656
11200	7158
11200	5984
4171	6118
4171	79648
4171	6119
4171	79184
4171	5885
4171	2703458
56852	353497
56852	2177
56852	7158
9025	79648
9025	3014
9025	9656
9025	7158
1763	6118
1763	2237
1763	5230
1763	3837
5810	6118
5810	2237
5810	3364
5810	5884
675	79648
675	2177
675	3014
675	79184
236930	80010
236930	116028
5591	6118
5591	1111
5591	3014
5591	7486
5591	5884
5591	9656
5591	5885
5591	2703458
5591	7507
5591	56916
5591	4292
6118	6119
6118	854067
6118	1111
6118	5230
6118	3364
6118	3837
6118	7486
6118	7158
6118	29935
6118	7507
6118	79968
63967	1111
63967	5884
79648	1111
79648	3014
79648	9656
79648	7158
4595	29935
9156	3837
9156	4292
2237	3364
2237	7486
2237	5885
5983	5884
5983	5885
5983	56916
5983	5984
353497	2177
353497	2175
6119	29935
854067	80233
854067	80010
854067	2175
854067	91442
854067	2176
80233	100526739
80233	2175
80233	199990
80233	14088
100526739	80010
100526739	116028
100526739	2175
100526739	91442
100526739	199990
1111	7158
2177	3014
2177	9656
2177	2176
2177	199990
2177	4292
3280	2175
3280	2176
3014	3837
3014	7486
3014	5884
3014	9656
3014	7158
3014	51720
79184	9656
79184	51720
80010	116028
80010	2175
5230	3837
5230	5885
3364	5884
3837	9656
3837	7158
3837	5885
3837	4292
7486	9656
7486	2703458
5884	5984
9656	7158
9656	51720
9656	5984
7158	51720
2175	91442
2175	2176
2175	199990
91442	199990
51720	5984
2176	199990
29935	7507
56916	5984
