from	to
5781	6776
5781	3716
5781	1499
5781	6772
5781	9846
5781	3570
5781	4893
5781	6714
5781	7099
5781	3561
5781	8660
5781	5293
5781	3559
5781	3717
5781	2885
5781	3630
5781	1439
5781	3569
5781	6654
5781	5777
5781	3718
5781	1438
5781	6464
5781	3635
5781	3265
5781	3568
5781	627
5781	5295
5781	4067
5781	207
5781	7422
5781	4609
6776	3716
6776	6772
6776	6714
6776	3561
6776	3559
6776	3717
6776	3566
6776	3630
6776	1439
6776	3569
6776	5777
6776	3718
6776	1438
6776	6464
6776	2099
6776	3568
6776	4067
6776	207
6776	4609
3716	6772
3716	9846
3716	3570
3716	4893
3716	6714
3716	3561
3716	8660
3716	5293
3716	2308
3716	3559
3716	3717
3716	2885
3716	5599
3716	3566
3716	596
3716	1439
3716	3569
3716	6654
3716	5777
3716	3718
3716	1438
3716	6464
3716	3635
3716	3265
3716	3568
3716	3586
3716	5295
3716	207
1499	2475
1499	5743
1499	3725
1499	5728
1499	6714
1499	367
1499	2308
1499	5599
1499	5777
1499	3718
1499	2099
1499	3265
1499	627
1499	5295
1499	3091
1499	207
1499	7422
1499	4609
405	3725
405	1906
405	1385
405	3091
405	207
405	7422
6772	2475
6772	5743
6772	3570
6772	3725
6772	6714
6772	3561
6772	3559
6772	3717
6772	5599
6772	3566
6772	3630
6772	1439
6772	5970
6772	3569
6772	3718
6772	1438
6772	7124
6772	2099
6772	3586
6772	4067
6772	207
6772	7422
2475	4893
2475	3725
2475	5728
2475	8660
2475	5293
2475	2308
2475	2885
2475	5599
2475	3630
2475	5970
2475	3569
2475	6654
2475	6464
2475	2099
2475	3265
2475	3586
2475	5295
2475	3091
2475	207
2475	7422
9846	3570
9846	4893
9846	6714
9846	3561
9846	5293
9846	3559
9846	3717
9846	2885
9846	1439
9846	3569
9846	6654
9846	3718
9846	1438
9846	6464
9846	3265
9846	3568
9846	5295
9846	4067
9846	207
5743	3725
5743	4318
5743	7099
5743	1906
5743	5599
5743	3569
5743	1385
5743	7124
5743	2099
5743	3265
5743	3586
5743	207
5743	7422
3570	6714
3570	2308
3570	3717
3570	2885
3570	3569
3570	6654
3570	3718
3570	6464
3570	3586
4893	5728
4893	6714
4893	3561
4893	8660
4893	5293
4893	3559
4893	3717
4893	2885
4893	5599
4893	1439
4893	5970
4893	6654
4893	3718
4893	1438
4893	6464
4893	3265
4893	3568
4893	627
4893	5295
4893	4067
4893	207
3725	5728
3725	4318
3725	6714
3725	7099
3725	367
3725	1906
3725	5599
3725	3630
3725	5970
3725	3569
3725	1385
3725	7124
3725	2099
3725	3265
3725	3586
3725	627
3725	4067
3725	3091
3725	207
3725	7422
3725	4609
5728	4318
5728	6714
5728	367
5728	5293
5728	2308
5728	2885
5728	5599
5728	3630
5728	1385
5728	6654
5728	7124
5728	6464
5728	2099
5728	3635
5728	3265
5728	3586
5728	5295
5728	3091
5728	207
5728	7422
5728	4609
4318	6714
4318	7099
4318	367
4318	1906
4318	5599
4318	3630
4318	5970
4318	3569
4318	5777
4318	7124
4318	3265
4318	3586
4318	207
4318	7422
6714	7099
6714	367
6714	5293
6714	1906
6714	3717
6714	2885
6714	5599
6714	3630
6714	5970
6714	3569
6714	6654
6714	5777
6714	6464
6714	2099
6714	3265
6714	5295
6714	4067
6714	207
6714	7422
6714	4609
7099	3717
7099	5599
7099	3630
7099	5970
7099	3569
7099	3554
7099	7124
7099	3586
7099	4067
7099	207
7099	7422
3561	8660
3561	5293
3561	3559
3561	3717
3561	2885
3561	5599
3561	3566
3561	596
3561	1439
3561	3569
3561	6654
3561	5777
3561	3718
3561	1438
3561	6464
3561	3635
3561	3265
3561	3568
3561	3586
3561	5295
3561	207
367	2308
367	5599
367	5970
367	3569
367	3265
367	5295
367	207
367	7422
367	4609
8660	5293
8660	2308
8660	3559
8660	3717
8660	2885
8660	5599
8660	3566
8660	3630
8660	6654
8660	5777
8660	3718
8660	6464
8660	3635
8660	3265
8660	5295
8660	207
5293	3559
5293	3717
5293	1439
5293	6654
5293	3718
5293	1438
5293	6464
5293	3635
5293	3265
5293	3568
5293	5295
5293	4067
5293	207
2189	7124
1906	3717
1906	5599
1906	3630
1906	3569
1906	1385
1906	7124
1906	3265
1906	5295
1906	3091
1906	207
1906	7422
2308	5599
2308	3630
2308	3569
2308	1385
2308	207
2308	7422
2308	4609
3559	3717
3559	2885
3559	5599
3559	1439
3559	3569
3559	6654
3559	5777
3559	3718
3559	1438
3559	7124
3559	6464
3559	3635
3559	3265
3559	3568
3559	3586
3559	5295
3559	207
3717	2885
3717	3566
3717	3630
3717	1439
3717	5970
3717	3569
3717	6654
3717	5777
3717	3718
3717	1438
3717	6464
3717	2099
3717	3635
3717	3265
3717	3568
3717	5295
3717	4067
3717	4609
2885	3566
2885	3630
2885	1439
2885	3569
2885	1385
2885	6654
2885	3718
2885	1438
2885	6464
2885	2099
2885	3635
2885	3265
2885	3568
2885	627
2885	5295
2885	4067
2885	207
2885	7422
5599	3630
5599	596
5599	5970
5599	3569
5599	1385
5599	3718
5599	7124
5599	6464
5599	2099
5599	3265
5599	627
5599	4067
5599	7422
5599	4609
3566	3569
3566	5777
3566	3718
3566	6464
3566	3635
3566	3586
3566	5295
3630	3569
3630	1385
3630	6654
3630	7124
3630	6464
3630	2099
3630	3635
3630	3265
3630	3586
3630	627
3630	5295
3630	3091
3630	207
3630	7422
3630	4609
596	1385
596	3718
596	2099
596	207
596	4609
1439	6654
1439	5777
1439	3718
1439	1438
1439	6464
1439	3635
1439	3265
1439	3568
1439	5295
1439	4067
5970	3569
5970	3554
5970	7124
5970	3265
5970	5295
5970	207
5970	4609
3569	3554
3569	1385
3569	6654
3569	3718
3569	1438
3569	7124
3569	6464
3569	2099
3569	3568
3569	3586
3569	627
3569	207
3569	7422
3569	4609
3554	7124
