from	to
6233	5888
6233	2175
6233	201254
6233	5984
6233	146956
6233	2187
6233	5932
6233	199990
6233	55120
6233	7311
6233	1111
6233	5424
6233	5985
6233	672
6233	5890
6233	56655
6233	353497
6233	7316
6233	7156
6233	7517
6233	197342
6233	91442
6233	5425
472	2177
472	84464
472	7486
472	7314
472	2237
472	80198
472	116028
472	2072
472	55215
472	5883
472	57804
472	63967
472	80010
472	348654
472	5426
472	84126
472	4361
472	5889
472	10524
472	545
472	641
472	1763
472	5893
472	7516
472	9156
472	142
472	5429
472	6118
472	54107
472	7507
472	10111
472	5111
472	5983
472	675
472	5981
472	5810
472	7158
472	11200
472	5888
472	5984
472	144715
472	146956
472	5932
472	7311
472	1111
472	5424
472	5985
472	672
472	5890
472	56655
472	5884
472	7316
472	7156
472	8914
472	7517
472	197342
472	83695
472	5425
2177	2176
2177	84464
2177	7486
2177	7314
2177	57599
2177	80198
2177	378708
2177	2072
2177	55215
2177	5883
2177	63967
2177	80010
2177	84126
2177	4361
2177	2188
2177	80233
2177	5889
2177	7398
2177	545
2177	641
2177	1763
2177	5980
2177	22909
2177	9937
2177	9156
2177	29089
2177	64858
2177	6118
2177	7507
2177	2189
2177	10111
2177	5983
2177	675
2177	5810
2177	7158
2177	11200
2177	5888
2177	2175
2177	201254
2177	5984
2177	146956
2177	2187
2177	5932
2177	199990
2177	55120
2177	7311
2177	1111
2177	5985
2177	672
2177	5884
2177	353497
2177	7316
2177	7156
2177	7517
2177	197342
2177	91442
2176	84464
2176	7314
2176	57599
2176	80198
2176	378708
2176	2072
2176	55215
2176	5883
2176	80010
2176	84126
2176	2188
2176	80233
2176	5889
2176	7398
2176	545
2176	641
2176	22909
2176	9937
2176	29089
2176	64858
2176	6118
2176	2189
2176	5983
2176	675
2176	5810
2176	2175
2176	201254
2176	5984
2176	146956
2176	2187
2176	199990
2176	55120
2176	7311
2176	1111
2176	5985
2176	672
2176	5884
2176	353497
2176	7316
2176	7156
2176	197342
2176	91442
84464	7486
84464	7314
84464	57599
84464	80198
84464	378708
84464	116028
84464	2072
84464	55215
84464	80010
84464	348654
84464	4361
84464	2188
84464	80233
84464	5889
84464	10524
84464	7398
84464	545
84464	641
84464	1763
84464	7516
84464	22909
84464	9937
84464	9156
84464	29089
84464	64858
84464	2189
84464	10111
84464	675
84464	7158
84464	5888
84464	2175
84464	201254
84464	146956
84464	2187
84464	5932
84464	199990
84464	55120
84464	7311
84464	672
84464	5890
84464	353497
84464	7316
84464	7156
84464	7517
84464	197342
84464	91442
64399	5727
5885	378708
5885	545
5885	5983
5885	1111
5885	5985
5885	672
7486	7314
7486	2237
7486	80198
7486	116028
7486	2072
7486	5883
7486	57804
7486	63967
7486	80010
7486	348654
7486	5426
7486	84126
7486	4361
7486	5889
7486	10524
7486	545
