"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"2960",6774,3791,789,"STAT3","KDR"
"2961",6774,3553,965,"STAT3","IL1B"
"2962",6774,3578,958,"STAT3","IL9"
"2963",6774,3082,977,"STAT3","HGF"
"2964",6774,2247,980,"STAT3","FGF2"
"2965",6774,6198,758,"STAT3","RPS6KB1"
"2966",6774,3630,837,"STAT3","INS"
"2967",6774,5155,937,"STAT3","PDGFB"
"2968",6774,4088,852,"STAT3","SMAD3"
"2969",6774,598,993,"STAT3","BCL2L1"
"2970",6774,3458,779,"STAT3","IFNG"
"2971",6774,2099,855,"STAT3","ESR1"
"2972",6774,5979,831,"STAT3","RET"
"2973",6774,5747,866,"STAT3","PTK2"
"2974",6774,3570,992,"STAT3","IL6R"
"2975",6774,1438,952,"STAT3","CSF2RA"
"2976",6774,5290,943,"STAT3","PIK3CA"
"2977",6774,3586,995,"STAT3","IL10"
"2978",6774,5781,991,"STAT3","PTPN11"
"2979",6774,4233,978,"STAT3","MET"
"2980",6774,3480,886,"STAT3","IGF1R"
"2981",6774,5777,748,"STAT3","PTPN6"
"2982",6774,4313,979,"STAT3","MMP2"
"2983",6774,3815,959,"STAT3","KIT"
"2984",6774,1432,971,"STAT3","MAPK14"
"2985",6774,6772,972,"STAT3","STAT1"
"2986",6774,6777,961,"STAT3","STAT5B"
"2987",6774,5156,981,"STAT3","PDGFRA"
"2988",6774,5601,724,"STAT3","MAPK9"
"2989",6774,4067,969,"STAT3","LYN"
"2990",6774,5770,859,"STAT3","PTPN1"
"2991",6774,2308,963,"STAT3","FOXO1"
"2992",6774,25,718,"STAT3","ABL1"
"2993",6774,4909,923,"STAT3","NTF4"
"2994",6774,1440,965,"STAT3","CSF3"
"2995",6774,2322,910,"STAT3","FLT3"
"2996",6774,3717,998,"STAT3","JAK2"
"2997",6774,2885,959,"STAT3","GRB2"
"2998",6774,6347,981,"STAT3","CCL2"
"2999",6774,3055,960,"STAT3","HCK"
"3000",6774,3560,953,"STAT3","IL2RB"
"3001",6774,5743,980,"STAT3","PTGS2"
"3002",6774,23411,860,"STAT3","SIRT1"
"3003",6774,3932,976,"STAT3","LCK"
"3004",6774,1499,760,"STAT3","CTNNB1"
"3005",6774,4609,990,"STAT3","MYC"
"3006",6774,4803,946,"STAT3","NGF"
"3007",6774,604,981,"STAT3","BCL6"
"3008",6774,3561,935,"STAT3","IL2RG"
"3009",6774,5594,989,"STAT3","MAPK1"
"3010",6774,4318,981,"STAT3","MMP9"
"3011",6774,3952,992,"STAT3","LEP"
"3012",6774,4316,712,"STAT3","MMP7"
"3013",6774,640,940,"STAT3","BLK"
"3014",6774,6850,845,"STAT3","SYK"
"3015",6774,3725,921,"STAT3","JUN"
"3016",6774,5771,985,"STAT3","PTPN2"
"3017",6774,596,931,"STAT3","BCL2"
"3018",6774,5599,906,"STAT3","MAPK8"
"3019",6774,3718,994,"STAT3","JAK3"
"3020",6774,2263,968,"STAT3","FGFR2"
"3021",6774,3558,969,"STAT3","IL2"
"3022",6774,4914,939,"STAT3","NTRK1"
"3023",6774,2353,988,"STAT3","FOS"
"3024",6774,7157,986,"STAT3","TP53"
"3025",6774,3554,957,"STAT3","IL1R1"
"3026",6774,1385,787,"STAT3","CREB1"
"3027",6774,3479,802,"STAT3","IGF1"
"3028",6774,5728,828,"STAT3","PTEN"
"3029",6774,1439,940,"STAT3","CSF2RB"
"3030",6774,3559,966,"STAT3","IL2RA"
"3031",6774,3600,958,"STAT3","IL15"
"3032",6774,999,831,"STAT3","CDH1"
"3033",6774,3320,982,"STAT3","HSP90AA1"
"3034",6774,1950,984,"STAT3","EGF"
"3035",6774,3565,980,"STAT3","IL4"
"3036",6774,3576,983,"STAT3","CXCL8"
"3037",6774,836,858,"STAT3","CASP3"
"3038",6774,6778,931,"STAT3","STAT6"
"3039",6774,3383,975,"STAT3","ICAM1"
"3040",6774,6776,976,"STAT3","STAT5A"
"3041",6774,595,993,"STAT3","CCND1"
"3042",6774,7099,816,"STAT3","TLR4"
"3043",6774,3716,997,"STAT3","JAK1"
"3044",6774,4312,966,"STAT3","MMP1"
"3045",6774,2475,989,"STAT3","MTOR"
"3046",6774,3265,804,"STAT3","HRAS"
"3047",6774,4915,934,"STAT3","NTRK2"
"3048",6774,4916,923,"STAT3","NTRK3"
"3049",6774,2033,976,"STAT3","EP300"
"3050",6774,3162,714,"STAT3","HMOX1"
"3051",6774,207,994,"STAT3","AKT1"
"3052",6774,4908,925,"STAT3","NTF3"
"3053",6774,2597,734,"STAT3","GAPDH"
"3054",6774,2064,918,"STAT3","ERBB2"
"3055",6774,5879,989,"STAT3","RAC1"
"3056",6774,627,967,"STAT3","BDNF"
"3057",6774,5159,987,"STAT3","PDGFRB"
"3058",6774,2261,963,"STAT3","FGFR3"
"3059",6774,5970,876,"STAT3","RELA"
"3060",6774,2056,738,"STAT3","EPO"
"3061",6774,5595,986,"STAT3","MAPK3"
"3062",6774,367,836,"STAT3","AR"
"3063",6774,7422,994,"STAT3","VEGFA"
"3064",6774,1437,979,"STAT3","CSF2"
"3065",6774,3845,705,"STAT3","KRAS"
"3066",6774,3569,997,"STAT3","IL6"
"3067",6774,2534,978,"STAT3","FYN"
"3068",6774,3091,986,"STAT3","HIF1A"
"3069",6774,3596,978,"STAT3","IL13"
"3070",6774,7525,936,"STAT3","YES1"
"3071",6774,2268,955,"STAT3","FGR"
"3072",6774,5295,978,"STAT3","PIK3R1"
"3073",6774,613,919,"STAT3","BCR"
"3074",6774,3566,968,"STAT3","IL4R"
"3075",2255,2263,998,"FGF10","FGFR2"
"3076",2255,26281,910,"FGF10","FGF20"
"3077",2255,2251,912,"FGF10","FGF6"
"3078",2255,867,906,"FGF10","CBL"
"3079",2255,8823,908,"FGF10","FGF16"
"3080",2255,1956,783,"FGF10","EGFR"
"3081",2255,3791,842,"FGF10","KDR"
"3082",2255,3082,740,"FGF10","HGF"
"3083",2255,10818,947,"FGF10","FRS2"
"3084",2255,8817,925,"FGF10","FGF18"
"3085",2255,2247,921,"FGF10","FGF2"
"3086",2255,2248,913,"FGF10","FGF3"
"3087",2255,3630,712,"FGF10","INS"
"3088",2255,6654,903,"FGF10","SOS1"
"3089",2255,2321,796,"FGF10","FLT1"
"3090",2255,5291,902,"FGF10","PIK3CB"
"3091",2255,1950,812,"FGF10","EGF"
"3092",2255,7010,777,"FGF10","TEK"
"3093",2255,5290,914,"FGF10","PIK3CA"
"3094",2255,2549,900,"FGF10","GAB1"
"3095",2255,5781,959,"FGF10","PTPN11"
"3096",2255,2249,919,"FGF10","FGF4"
"3097",2255,1436,709,"FGF10","CSF1R"
"3098",2255,3815,773,"FGF10","KIT"
"3099",2255,5156,799,"FGF10","PDGFRA"
"3100",2255,3265,939,"FGF10","HRAS"
"3101",2255,2322,711,"FGF10","FLT3"
"3102",2255,2064,701,"FGF10","ERBB2"
"3103",2255,2264,878,"FGF10","FGFR4"
"3104",2255,8074,914,"FGF10","FGF23"
"3105",2255,2260,963,"FGF10","FGFR1"
"3106",2255,5159,799,"FGF10","PDGFRB"
"3107",2255,2246,915,"FGF10","FGF1"
"3108",2255,2261,920,"FGF10","FGFR3"
"3109",2255,2324,762,"FGF10","FLT4"
"3110",2255,5595,942,"FGF10","MAPK3"
"3111",2255,27006,904,"FGF10","FGF22"
"3112",2255,3845,925,"FGF10","KRAS"
"3113",2255,2252,911,"FGF10","FGF7"
"3114",2255,5335,904,"FGF10","PLCG1"
"3115",2255,4893,908,"FGF10","NRAS"
"3116",2255,5296,905,"FGF10","PIK3R2"
"3117",2255,2254,913,"FGF10","FGF9"
"3118",2255,5594,931,"FGF10","MAPK1"
"3119",2255,5295,905,"FGF10","PIK3R1"
"3120",2255,10817,906,"FGF10","FRS3"
"3121",3383,3725,755,"ICAM1","JUN"
"3122",3383,5599,777,"ICAM1","MAPK8"
"3123",3383,3567,778,"ICAM1","IL5"
"3124",3383,3558,834,"ICAM1","IL2"
"3125",3383,6714,731,"ICAM1","SRC"
"3126",3383,7124,960,"ICAM1","TNF"
"3127",3383,7157,731,"ICAM1","TP53"
"3128",3383,3553,926,"ICAM1","IL1B"
"3129",3383,2247,739,"ICAM1","FGF2"
"3130",3383,3630,793,"ICAM1","INS"
"3131",3383,3559,713,"ICAM1","IL2RA"
"3132",3383,3600,747,"ICAM1","IL15"
"3133",3383,3458,870,"ICAM1","IFNG"
"3134",3383,1950,732,"ICAM1","EGF"
"3135",3383,3565,862,"ICAM1","IL4"
"3136",3383,3576,928,"ICAM1","CXCL8"
"3137",3383,3586,985,"ICAM1","IL10"
"3138",3383,4846,705,"ICAM1","NOS3"
"3139",3383,6778,937,"ICAM1","STAT6"
"3140",3383,4313,743,"ICAM1","MMP2"
"3141",3383,7099,836,"ICAM1","TLR4"
"3142",3383,1906,807,"ICAM1","EDN1"
"3143",3383,207,818,"ICAM1","AKT1"
"3144",3383,6774,975,"ICAM1","STAT3"
"3145",3383,6347,929,"ICAM1","CCL2"
"3146",3383,5970,735,"ICAM1","RELA"
"3147",3383,5743,705,"ICAM1","PTGS2"
"3148",3383,7422,890,"ICAM1","VEGFA"
"3149",3383,1437,734,"ICAM1","CSF2"
"3150",3383,5335,837,"ICAM1","PLCG1"
"3151",3383,3569,953,"ICAM1","IL6"
"3152",3383,5594,723,"ICAM1","MAPK1"
"3153",3383,4318,737,"ICAM1","MMP9"
"3154",3383,5468,705,"ICAM1","PPARG"
"3155",3383,3952,762,"ICAM1","LEP"
"3156",3383,5336,837,"ICAM1","PLCG2"
"3157",3383,2335,819,"ICAM1","FN1"
"3158",1950,9965,744,"EGF","FGF19"
"3159",1950,7424,954,"EGF","VEGFC"
"3160",1950,6714,990,"EGF","SRC"
"3161",1950,7124,839,"EGF","TNF"
"3162",1950,867,957,"EGF","CBL"
"3163",1950,1956,999,"EGF","EGFR"
"3164",1950,5604,749,"EGF","MAP2K1"
"3165",1950,3791,881,"EGF","KDR"
"3166",1950,3553,743,"EGF","IL1B"
"3167",1950,3082,984,"EGF","HGF"
"3168",1950,2247,960,"EGF","FGF2"
"3169",1950,2248,707,"EGF","FGF3"
"3170",1950,3630,991,"EGF","INS"
"3171",1950,5155,957,"EGF","PDGFB"
"3172",1950,6654,945,"EGF","SOS1"
"3173",1950,2321,852,"EGF","FLT1"
"3174",1950,1839,989,"EGF","HBEGF"
"3175",1950,598,754,"EGF","BCL2L1"
"3176",1950,5921,959,"EGF","RASA1"
"3177",1950,2099,836,"EGF","ESR1"
"3178",1950,5747,773,"EGF","PTK2"
"3179",1950,5291,930,"EGF","PIK3CB"
"3180",1950,3570,761,"EGF","IL6R"
"3181",1950,5290,956,"EGF","PIK3CA"
"3182",1950,3586,796,"EGF","IL10"
"3183",1950,2549,947,"EGF","GAB1"
"3184",1950,5781,957,"EGF","PTPN11"
"3185",1950,4233,871,"EGF","MET"
"3186",1950,2249,790,"EGF","FGF4"
"3187",1950,4846,719,"EGF","NOS3"
"3188",1950,3480,870,"EGF","IGF1R"
"3189",1950,4313,798,"EGF","MMP2"
"3190",1950,1436,804,"EGF","CSF1R"
"3191",1950,3815,927,"EGF","KIT"
"3192",1950,6772,953,"EGF","STAT1"
"3193",1950,6777,723,"EGF","STAT5B"
"3194",1950,5156,935,"EGF","PDGFRA"
"3195",1950,3084,982,"EGF","NRG1"
"3196",1950,4067,942,"EGF","LYN"
"3197",1950,2057,728,"EGF","EPOR"
"3198",1950,5770,951,"EGF","PTPN1"
"3199",1950,1440,776,"EGF","CSF3"
"3200",1950,2255,812,"EGF","FGF10"
"3201",1950,2322,779,"EGF","FLT3"
"3202",1950,3717,746,"EGF","JAK2"
"3203",1950,2885,982,"EGF","GRB2"
"3204",1950,2260,836,"EGF","FGFR1"
"3205",1950,3055,938,"EGF","HCK"
"3206",1950,2324,800,"EGF","FLT4"
"3207",1950,5743,866,"EGF","PTGS2"
"3208",1950,2252,865,"EGF","FGF7"
"3209",1950,3932,941,"EGF","LCK"
"3210",1950,1499,978,"EGF","CTNNB1"
"3211",1950,4609,877,"EGF","MYC"
"3212",1950,4803,814,"EGF","NGF"
"3213",1950,4893,944,"EGF","NRAS"
"3214",1950,5594,854,"EGF","MAPK1"
"3215",1950,4318,871,"EGF","MMP9"
"3216",1950,2065,989,"EGF","ERBB3"
"3217",1950,4316,724,"EGF","MMP7"
"3218",1950,2335,988,"EGF","FN1"
"3219",1950,640,926,"EGF","BLK"
"3220",1950,3725,837,"EGF","JUN"
"3221",1950,3643,867,"EGF","INSR"
"3222",1950,5771,926,"EGF","PTPN2"
"3223",1950,5599,726,"EGF","MAPK8"
"3224",1950,3481,965,"EGF","IGF2"
"3225",1950,2263,818,"EGF","FGFR2"
"3226",1950,4914,843,"EGF","NTRK1"
"3227",1950,1398,713,"EGF","CRK"
"3228",1950,2353,863,"EGF","FOS"
"3229",1950,7157,758,"EGF","TP53"
"3230",1950,1385,756,"EGF","CREB1"
"3231",1950,3479,992,"EGF","IGF1"
"3232",1950,5728,749,"EGF","PTEN"
"3233",1950,6464,981,"EGF","SHC1"
"3234",1950,387,964,"EGF","RHOA"
"3235",1950,857,973,"EGF","CAV1"
"3236",1950,3559,728,"EGF","IL2RA"
"3237",1950,999,988,"EGF","CDH1"
"3238",1950,3320,954,"EGF","HSP90AA1"
"3239",1950,7010,839,"EGF","TEK"
"3240",1950,3576,847,"EGF","CXCL8"
"3241",1950,5829,959,"EGF","PXN"
"3242",1950,3383,732,"EGF","ICAM1"
"3243",1950,6776,722,"EGF","STAT5A"
"3244",1950,595,844,"EGF","CCND1"
"3245",1950,3716,964,"EGF","JAK1"
"3246",1950,3667,711,"EGF","IRS1"
"3247",1950,4312,771,"EGF","MMP1"
"3248",1950,2475,965,"EGF","MTOR"
"3249",1950,3265,977,"EGF","HRAS"
"3250",1950,4915,822,"EGF","NTRK2"
"3251",1950,1906,956,"EGF","EDN1"
"3252",1950,5154,907,"EGF","PDGFA"
"3253",1950,207,933,"EGF","AKT1"
"3254",1950,2597,756,"EGF","GAPDH"
"3255",1950,2064,996,"EGF","ERBB2"
"3256",1950,5879,941,"EGF","RAC1"
"3257",1950,6774,984,"EGF","STAT3"
"3258",1950,2264,746,"EGF","FGFR4"
"3259",1950,5159,936,"EGF","PDGFRB"
"3260",1950,2066,934,"EGF","ERBB4"
"3261",1950,2261,777,"EGF","FGFR3"
"3262",1950,5595,849,"EGF","MAPK3"
"3263",1950,367,810,"EGF","AR"
"3264",1950,7422,993,"EGF","VEGFA"
"3265",1950,1437,782,"EGF","CSF2"
"3266",1950,3845,976,"EGF","KRAS"
"3267",1950,4804,783,"EGF","NGFR"
"3268",1950,5335,956,"EGF","PLCG1"
"3269",1950,3569,844,"EGF","IL6"
"3270",1950,2534,954,"EGF","FYN"
"3271",1950,1445,951,"EGF","CSK"
"3272",1950,1969,782,"EGF","EPHA2"
"3273",1950,7525,940,"EGF","YES1"
"3274",1950,2254,750,"EGF","FGF9"
"3275",1950,2268,933,"EGF","FGR"
"3276",1950,5295,936,"EGF","PIK3R1"
"3277",775,3630,937,"CACNA1C","INS"
"3278",775,857,723,"CACNA1C","CAV1"
"3279",2065,6714,892,"ERBB3","SRC"
"3280",2065,867,851,"ERBB3","CBL"
"3281",2065,1956,988,"ERBB3","EGFR"
"3282",2065,5604,937,"ERBB3","MAP2K1"
"3283",2065,3082,909,"ERBB3","HGF"
"3284",2065,2247,748,"ERBB3","FGF2"
"3285",2065,3630,889,"ERBB3","INS"
"3286",2065,5155,763,"ERBB3","PDGFB"
"3287",2065,6654,960,"ERBB3","SOS1"
"3288",2065,5291,936,"ERBB3","PIK3CB"
"3289",2065,5290,979,"ERBB3","PIK3CA"
"3290",2065,2549,884,"ERBB3","GAB1"
"3291",2065,5781,988,"ERBB3","PTPN11"
"3292",2065,4233,915,"ERBB3","MET"
"3293",2065,3084,997,"ERBB3","NRG1"
"3294",2065,3717,937,"ERBB3","JAK2"
"3295",2065,2885,994,"ERBB3","GRB2"
"3296",2065,53358,898,"ERBB3","SHC3"
"3297",2065,1499,784,"ERBB3","CTNNB1"
"3298",2065,4803,723,"ERBB3","NGF"
"3299",2065,4893,967,"ERBB3","NRAS"
"3300",2065,8503,877,"ERBB3","PIK3R3"
"3301",2065,5336,862,"ERBB3","PLCG2"
"3302",2065,5599,951,"ERBB3","MAPK8"
"3303",2065,3481,743,"ERBB3","IGF2"
"3304",2065,3479,803,"ERBB3","IGF1"
"3305",2065,5728,820,"ERBB3","PTEN"
"3306",2065,6464,991,"ERBB3","SHC1"
"3307",2065,3320,960,"ERBB3","HSP90AA1"
"3308",2065,1950,989,"ERBB3","EGF"
"3309",2065,595,782,"ERBB3","CCND1"
"3310",2065,3716,841,"ERBB3","JAK1"
"3311",2065,3667,782,"ERBB3","IRS1"
"3312",2065,3265,982,"ERBB3","HRAS"
"3313",2065,25759,868,"ERBB3","SHC2"
"3314",2065,5154,722,"ERBB3","PDGFA"
"3315",2065,207,992,"ERBB3","AKT1"
"3316",2065,2064,962,"ERBB3","ERBB2"
"3317",2065,627,705,"ERBB3","BDNF"
"3318",2065,2066,939,"ERBB3","ERBB4"
"3319",2065,5293,819,"ERBB3","PIK3CD"
"3320",2065,367,785,"ERBB3","AR"
"3321",2065,7422,826,"ERBB3","VEGFA"
"3322",2065,3845,982,"ERBB3","KRAS"
"3323",2065,399694,866,"ERBB3","SHC4"
"3324",2065,5335,942,"ERBB3","PLCG1"
"3325",2065,5296,962,"ERBB3","PIK3R2"
"3326",2065,1445,779,"ERBB3","CSK"
"3327",2065,5295,985,"ERBB3","PIK3R1"
"3328",5829,6714,996,"PXN","SRC"
"3329",5829,9564,999,"PXN","BCAR1"
"3330",5829,1956,966,"PXN","EGFR"
"3331",5829,3791,946,"PXN","KDR"
"3332",5829,6198,936,"PXN","RPS6KB1"
"3333",5829,2321,927,"PXN","FLT1"
"3334",5829,5921,779,"PXN","RASA1"
"3335",5829,5979,930,"PXN","RET"
"3336",5829,5747,999,"PXN","PTK2"
"3337",5829,5290,915,"PXN","PIK3CA"
"3338",5829,2549,943,"PXN","GAB1"
"3339",5829,5781,994,"PXN","PTPN11"
"3340",5829,3480,957,"PXN","IGF1R"
"3341",5829,4067,951,"PXN","LYN"
"3342",5829,25,844,"PXN","ABL1"
"3343",5829,3717,930,"PXN","JAK2"
"3344",5829,2885,801,"PXN","GRB2"
"3345",5829,3055,966,"PXN","HCK"
"3346",5829,2324,925,"PXN","FLT4"
"3347",5829,3932,964,"PXN","LCK"
"3348",5829,2889,727,"PXN","RAPGEF1"
"3349",5829,5594,987,"PXN","MAPK1"
"3350",5829,2335,989,"PXN","FN1"
"3351",5829,640,931,"PXN","BLK"
"3352",5829,5599,975,"PXN","MAPK8"
"3353",5829,1398,996,"PXN","CRK"
"3354",5829,2668,939,"PXN","GDNF"
"3355",5829,3479,932,"PXN","IGF1"
"3356",5829,5728,811,"PXN","PTEN"
"3357",5829,387,986,"PXN","RHOA"
"3358",5829,3320,928,"PXN","HSP90AA1"
"3359",5829,1950,959,"PXN","EGF"
"3360",5829,4690,969,"PXN","NCK1"
"3361",5829,3667,928,"PXN","IRS1"
"3362",5829,1399,980,"PXN","CRKL"
"3363",5829,207,757,"PXN","AKT1"
"3364",5829,5879,980,"PXN","RAC1"
"3365",5829,5595,979,"PXN","MAPK3"
"3366",5829,7422,951,"PXN","VEGFA"
"3367",5829,2534,980,"PXN","FYN"
"3368",5829,1445,978,"PXN","CSK"
"3369",5829,7525,955,"PXN","YES1"
"3370",5829,2185,999,"PXN","PTK2B"
"3371",5829,2268,945,"PXN","FGR"
"3372",5829,2674,900,"PXN","GFRA1"
"3373",5829,5295,970,"PXN","PIK3R1"
"3374",2252,2263,993,"FGF7","FGFR2"
"3375",2252,26281,907,"FGF7","FGF20"
"3376",2252,2251,914,"FGF7","FGF6"
"3377",2252,867,902,"FGF7","CBL"
"3378",2252,3479,766,"FGF7","IGF1"
"3379",2252,8823,909,"FGF7","FGF16"
"3380",2252,1956,821,"FGF7","EGFR"
"3381",2252,3791,837,"FGF7","KDR"
"3382",2252,3082,799,"FGF7","HGF"
"3383",2252,10818,947,"FGF7","FRS2"
"3384",2252,8817,918,"FGF7","FGF18"
"3385",2252,2247,923,"FGF7","FGF2"
"3386",2252,2248,911,"FGF7","FGF3"
"3387",2252,3630,763,"FGF7","INS"
"3388",2252,6654,911,"FGF7","SOS1"
"3389",2252,2321,829,"FGF7","FLT1"
"3390",2252,5291,902,"FGF7","PIK3CB"
"3391",2252,1950,865,"FGF7","EGF"
"3392",2252,7010,781,"FGF7","TEK"
"3393",2252,5290,909,"FGF7","PIK3CA"
"3394",2252,2549,906,"FGF7","GAB1"
"3395",2252,5781,928,"FGF7","PTPN11"
"3396",2252,4233,763,"FGF7","MET"
"3397",2252,2249,915,"FGF7","FGF4"
"3398",2252,3480,715,"FGF7","IGF1R"
"3399",2252,1436,728,"FGF7","CSF1R"
"3400",2252,3815,817,"FGF7","KIT"
"3401",2252,5156,802,"FGF7","PDGFRA"
"3402",2252,3265,941,"FGF7","HRAS"
"3403",2252,2255,911,"FGF7","FGF10"
"3404",2252,2322,745,"FGF7","FLT3"
"3405",2252,2064,714,"FGF7","ERBB2"
"3406",2252,2264,921,"FGF7","FGFR4"
"3407",2252,8074,918,"FGF7","FGF23"
"3408",2252,2260,936,"FGF7","FGFR1"
"3409",2252,5159,830,"FGF7","PDGFRB"
"3410",2252,2246,920,"FGF7","FGF1"
"3411",2252,2261,942,"FGF7","FGFR3"
"3412",2252,2324,794,"FGF7","FLT4"
"3413",2252,5595,946,"FGF7","MAPK3"
"3414",2252,27006,906,"FGF7","FGF22"
"3415",2252,3845,923,"FGF7","KRAS"
"3416",2252,5335,905,"FGF7","PLCG1"
"3417",2252,3569,722,"FGF7","IL6"
"3418",2252,4893,909,"FGF7","NRAS"
"3419",2252,5296,900,"FGF7","PIK3R2"
"3420",2252,2254,910,"FGF7","FGF9"
"3421",2252,5594,937,"FGF7","MAPK1"
"3422",2252,4318,721,"FGF7","MMP9"
"3423",2252,5295,902,"FGF7","PIK3R1"
"3424",2252,10817,909,"FGF7","FRS3"
"3425",3480,9965,707,"IGF1R","FGF19"
"3426",3480,7424,844,"IGF1R","VEGFC"
"3427",3480,6714,953,"IGF1R","SRC"
"3428",3480,5580,946,"IGF1R","PRKCD"
"3429",3480,9564,928,"IGF1R","BCAR1"
"3430",3480,4254,745,"IGF1R","KITLG"
"3431",3480,867,836,"IGF1R","CBL"
"3432",3480,3082,822,"IGF1R","HGF"
"3433",3480,2247,886,"IGF1R","FGF2"
"3434",3480,6198,956,"IGF1R","RPS6KB1"
"3435",3480,2248,709,"IGF1R","FGF3"
"3436",3480,3630,998,"IGF1R","INS"
"3437",3480,5155,733,"IGF1R","PDGFB"
"3438",3480,6654,931,"IGF1R","SOS1"
"3439",3480,2099,989,"IGF1R","ESR1"
"3440",3480,5747,892,"IGF1R","PTK2"
"3441",3480,5291,915,"IGF1R","PIK3CB"
"3442",3480,5290,984,"IGF1R","PIK3CA"
"3443",3480,2549,868,"IGF1R","GAB1"
"3444",3480,5781,967,"IGF1R","PTPN11"
"3445",3480,5228,702,"IGF1R","PGF"
"3446",3480,6777,712,"IGF1R","STAT5B"
"3447",3480,5770,999,"IGF1R","PTPN1"
"3448",3480,4909,704,"IGF1R","NTF4"
"3449",3480,3717,895,"IGF1R","JAK2"
"3450",3480,2885,965,"IGF1R","GRB2"
"3451",3480,53358,868,"IGF1R","SHC3"
"3452",3480,2246,728,"IGF1R","FGF1"
"3453",3480,2252,715,"IGF1R","FGF7"
"3454",3480,1499,973,"IGF1R","CTNNB1"
"3455",3480,4803,777,"IGF1R","NGF"
"3456",3480,4893,919,"IGF1R","NRAS"
"3457",3480,5594,934,"IGF1R","MAPK1"
"3458",3480,8503,991,"IGF1R","PIK3R3"
"3459",3480,5336,841,"IGF1R","PLCG2"
"3460",3480,2335,960,"IGF1R","FN1"
"3461",3480,3643,994,"IGF1R","INSR"
"3462",3480,5771,703,"IGF1R","PTPN2"
"3463",3480,3481,997,"IGF1R","IGF2"
"3464",3480,1398,980,"IGF1R","CRK"
"3465",3480,8660,993,"IGF1R","IRS2"
"3466",3480,7157,904,"IGF1R","TP53"
"3467",3480,3479,999,"IGF1R","IGF1"
"3468",3480,5728,850,"IGF1R","PTEN"
"3469",3480,6464,982,"IGF1R","SHC1"
"3470",3480,999,974,"IGF1R","CDH1"
"3471",3480,1950,870,"IGF1R","EGF"
"3472",3480,5829,957,"IGF1R","PXN"
"3473",3480,3716,884,"IGF1R","JAK1"
"3474",3480,3667,997,"IGF1R","IRS1"
"3475",3480,2475,810,"IGF1R","MTOR"
"3476",3480,3265,972,"IGF1R","HRAS"
"3477",3480,1399,971,"IGF1R","CRKL"
"3478",3480,1942,713,"IGF1R","EFNA1"
"3479",3480,25759,857,"IGF1R","SHC2"
"3480",3480,5154,730,"IGF1R","PDGFA"
"3481",3480,4908,731,"IGF1R","NTF3"
"3482",3480,6774,886,"IGF1R","STAT3"
"3483",3480,627,796,"IGF1R","BDNF"
"3484",3480,5293,876,"IGF1R","PIK3CD"
"3485",3480,5595,938,"IGF1R","MAPK3"
"3486",3480,367,783,"IGF1R","AR"
"3487",3480,7422,915,"IGF1R","VEGFA"
"3488",3480,3845,941,"IGF1R","KRAS"
"3489",3480,399694,864,"IGF1R","SHC4"
"3490",3480,5335,860,"IGF1R","PLCG1"
"3491",3480,5296,936,"IGF1R","PIK3R2"
"3492",3480,2254,706,"IGF1R","FGF9"
"3493",3480,5295,979,"IGF1R","PIK3R1"
"3494",7157,6714,812,"TP53","SRC"
"3495",7157,5580,973,"TP53","PRKCD"
"3496",7157,1030,751,"TP53","CDKN2B"
"3497",7157,7124,825,"TP53","TNF"
"3498",7157,1956,964,"TP53","EGFR"
"3499",7157,3791,853,"TP53","KDR"
"3500",7157,2247,787,"TP53","FGF2"
"3501",7157,6198,792,"TP53","RPS6KB1"
"3502",7157,3630,730,"TP53","INS"
"3503",7157,4088,826,"TP53","SMAD3"
"3504",7157,598,999,"TP53","BCL2L1"
"3505",7157,2099,948,"TP53","ESR1"
"3506",7157,5747,920,"TP53","PTK2"
"3507",7157,5290,907,"TP53","PIK3CA"
"3508",7157,4233,724,"TP53","MET"
"3509",7157,4846,731,"TP53","NOS3"
"3510",7157,3480,904,"TP53","IGF1R"
"3511",7157,4313,802,"TP53","MMP2"
"3512",7157,3815,866,"TP53","KIT"
"3513",7157,1432,990,"TP53","MAPK14"
"3514",7157,6772,776,"TP53","STAT1"
"3515",7157,6777,740,"TP53","STAT5B"
"3516",7157,5156,712,"TP53","PDGFRA"
"3517",7157,5601,986,"TP53","MAPK9"
"3518",7157,25,884,"TP53","ABL1"
"3519",7157,3717,794,"TP53","JAK2"
"3520",7157,6347,725,"TP53","CCL2"
"3521",7157,5743,915,"TP53","PTGS2"
"3522",7157,23411,996,"TP53","SIRT1"
"3523",7157,1499,792,"TP53","CTNNB1"
"3524",7157,4609,969,"TP53","MYC"
"3525",7157,4893,720,"TP53","NRAS"
"3526",7157,604,995,"TP53","BCL6"
"3527",7157,5594,985,"TP53","MAPK1"
"3528",7157,4318,800,"TP53","MMP9"
"3529",7157,5468,974,"TP53","PPARG"
"3530",7157,3952,778,"TP53","LEP"
"3531",7157,3725,991,"TP53","JUN"
"3532",7157,596,984,"TP53","BCL2"
"3533",7157,5599,995,"TP53","MAPK8"
"3534",7157,3481,777,"TP53","IGF2"
"3535",7157,2353,969,"TP53","FOS"
"3536",7157,1385,905,"TP53","CREB1"
"3537",7157,3479,817,"TP53","IGF1"
"3538",7157,5728,997,"TP53","PTEN"
"3539",7157,5590,848,"TP53","PRKCZ"
"3540",7157,857,746,"TP53","CAV1"
