"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"585",7157,472,"TP53","ATM"
"586",8350,8350,"HIST1H3A","HIST1H3A"
"587",580,983,"BARD1","CDK1"
"588",3066,5926,"HDAC2","ARID4A"
"589",3066,6774,"HDAC2","STAT3"
"590",8350,1385,"HIST1H3A","CREB1"
"591",4436,7156,"MSH2","TOP3A"
"592",4436,6117,"MSH2","RPA1"
"593",8350,5931,"HIST1H3A","RBBP7"
"594",4436,79968,"MSH2","WDR76"
"595",4193,5371,"MDM2","PML"
"596",983,7157,"CDK1","TP53"
"597",983,898,"CDK1","CCNE1"
"598",983,7161,"CDK1","TP73"
"599",4609,5371,"MYC","PML"
"600",983,898,"CDK1","CCNE1"
"601",983,5925,"CDK1","RB1"
"602",4609,4292,"MYC","MLH1"
"603",4609,4292,"MYC","MLH1"
"604",672,5931,"BRCA1","RBBP7"
"605",983,7157,"CDK1","TP53"
"606",983,5925,"CDK1","RB1"
"607",4609,7161,"MYC","TP73"
"608",672,63967,"BRCA1","CLSPN"
"609",7157,1616,"TP53","DAXX"
"610",4609,6597,"MYC","SMARCA4"
"611",7153,56916,"TOP2A","SMARCAD1"
"612",3066,5925,"HDAC2","RB1"
"613",8290,4869,"HIST3H3","NPM1"
"614",6774,6774,"STAT3","STAT3"
"615",4609,1385,"MYC","CREB1"
"616",8350,4869,"HIST1H3A","NPM1"
"617",6774,3065,"STAT3","HDAC1"
"618",6774,6774,"STAT3","STAT3"
"619",4609,7150,"MYC","TOP1"
"620",8290,10014,"HIST3H3","HDAC5"
"621",2033,8290,"EP300","HIST3H3"
"622",5371,6667,"PML","SP1"
"623",5371,9612,"PML","NCOR2"
"624",5371,1616,"PML","DAXX"
"625",5371,4088,"PML","SMAD3"
"626",860,9759,"RUNX2","HDAC4"
"627",860,8841,"RUNX2","HDAC3"
"628",1457,5970,"CSNK2A1","RELA"
"629",5422,7316,"POLA1","UBC"
"630",6774,1616,"STAT3","DAXX"
"631",4609,9126,"MYC","SMC3"
"632",5422,1017,"POLA1","CDK2"
"633",1107,6886,"CHD3","TAL1"
"634",5422,7157,"POLA1","TP53"
"635",4609,1050,"MYC","CEBPA"
"636",672,5931,"BRCA1","RBBP7"
"637",5422,1111,"POLA1","CHEK1"
"638",6774,3725,"STAT3","JUN"
"639",2033,142,"EP300","PARP1"
"640",5422,6613,"POLA1","SUMO2"
"641",1107,7341,"CHD3","SUMO1"
"642",7157,5422,"TP53","POLA1"
"643",5422,1017,"POLA1","CDK2"
"644",7157,472,"TP53","ATM"
"645",2033,6670,"EP300","SP3"
"646",571,675,"BACH1","BRCA2"
"647",6601,6598,"SMARCC2","SMARCB1"
