"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"278",9716,2962,904,"AQR","GTF2F1"
"279",9716,5432,927,"AQR","POLR2C"
"280",9716,5436,910,"AQR","POLR2G"
"281",9716,100533467,903,"AQR","BIVM-ERCC5"
"282",9716,10450,997,"AQR","PPIE"
"283",9716,27339,999,"AQR","PRPF19"
"284",9716,8450,904,"AQR","CUL4B"
"285",9716,5439,902,"AQR","POLR2J"
"286",9716,10714,903,"AQR","POLD3"
"287",9716,6119,900,"AQR","RPA3"
"288",9716,5426,913,"AQR","POLE"
"289",9716,2968,904,"AQR","GTF2H4"
"290",9716,285464,900,"AQR","CRIPAK"
"291",9716,5441,902,"AQR","POLR2L"
"292",9716,5433,932,"AQR","POLR2D"
"293",9716,7874,904,"AQR","USP7"
"294",9716,7314,901,"AQR","UBB"
"295",9716,1642,934,"AQR","DDB1"
"296",9716,7507,910,"AQR","XPA"
"297",9716,728340,920,"AQR","GTF2H2C"
"298",9716,2068,935,"AQR","ERCC2"
"299",9716,902,908,"AQR","CCNH"
"300",9716,57804,900,"AQR","POLD4"
"301",9716,1022,909,"AQR","CDK7"
"302",9716,6233,902,"AQR","RPS27A"
"303",9716,3980,905,"AQR","LIG3"
"304",9716,5425,904,"AQR","POLD2"
"305",9716,9978,900,"AQR","RBX1"
"306",9716,5427,910,"AQR","POLE2"
"307",9716,5111,902,"AQR","PCNA"
"308",9716,2963,904,"AQR","GTF2F2"
"309",9716,56655,901,"AQR","POLE4"
"310",9716,5437,902,"AQR","POLR2H"
"311",9716,6117,917,"AQR","RPA1"
"312",9716,91603,982,"AQR","ZNF830"
"313",9716,5982,905,"AQR","RFC2"
"314",9716,2965,902,"AQR","GTF2H1"
"315",9716,7316,901,"AQR","UBC"
"316",9716,2033,902,"AQR","EP300"
"317",9716,5438,902,"AQR","POLR2I"
"318",9716,54107,902,"AQR","POLE3"
"319",9716,3978,909,"AQR","LIG1"
"320",9716,5424,924,"AQR","POLD1"
"321",9716,2067,902,"AQR","ERCC1"
"322",9716,5985,906,"AQR","RFC5"
"323",9716,5435,902,"AQR","POLR2F"
"324",9716,7515,904,"AQR","XRCC1"
"325",9716,5434,925,"AQR","POLR2E"
"326",9716,5440,900,"AQR","POLR2K"
"327",9716,2967,905,"AQR","GTF2H3"
"328",9716,5984,902,"AQR","RFC4"
"329",9716,51426,901,"AQR","POLK"
"330",9716,1161,905,"AQR","ERCC8"
"331",9716,5981,923,"AQR","RFC1"
"332",9716,5431,910,"AQR","POLR2B"
"333",9716,6118,910,"AQR","RPA2"
"334",9716,3150,900,"AQR","HMGN1"
"335",9716,7311,900,"AQR","UBA52"
"336",9716,2071,905,"AQR","ERCC3"
"337",9716,56949,999,"AQR","XAB2"
"338",9716,6917,903,"AQR","TCEA1"
"339",9716,404672,900,"AQR","GTF2H5"
"340",9716,8178,900,"AQR","ELL"
"341",9716,4331,903,"AQR","MNAT1"
"342",9716,2072,903,"AQR","ERCC4"
"343",9716,5983,907,"AQR","RFC3"
"344",9716,8451,904,"AQR","CUL4A"
"345",4616,7157,932,"GADD45B","TP53"
"346",4616,5111,902,"GADD45B","PCNA"
"347",9978,56852,927,"RBX1","RAD18"
"348",9978,5432,910,"RBX1","POLR2C"
"349",9978,8450,999,"RBX1","CUL4B"
"350",9978,5439,919,"RBX1","POLR2J"
"351",9978,6612,930,"RBX1","SUMO3"
"352",9978,6119,922,"RBX1","RPA3"
"353",9978,5426,907,"RBX1","POLE"
"354",9978,2968,908,"RBX1","GTF2H4"
"355",9978,7341,943,"RBX1","SUMO1"
"356",9978,7874,930,"RBX1","USP7"
"357",9978,1642,999,"RBX1","DDB1"
"358",9978,7507,933,"RBX1","XPA"
"359",9978,2068,922,"RBX1","ERCC2"
"360",9978,57804,903,"RBX1","POLD4"
"361",9978,1022,926,"RBX1","CDK7"
"362",9978,3980,911,"RBX1","LIG3"
"363",9978,5425,902,"RBX1","POLD2"
"364",9978,5427,902,"RBX1","POLE2"
"365",9978,56655,905,"RBX1","POLE4"
"366",9978,6117,902,"RBX1","RPA1"
"367",9978,5437,923,"RBX1","POLR2H"
"368",9978,6921,999,"RBX1","ELOC"
"369",9978,7336,932,"RBX1","UBE2V2"
"370",9978,5982,905,"RBX1","RFC2"
"371",9978,7316,945,"RBX1","UBC"
"372",9978,8554,905,"RBX1","PIAS1"
"373",9978,3978,916,"RBX1","LIG1"
"374",9978,2067,927,"RBX1","ERCC1"
"375",9978,5985,905,"RBX1","RFC5"
"376",9978,6923,995,"RBX1","ELOB"
"377",9978,7515,908,"RBX1","XRCC1"
"378",9978,5434,913,"RBX1","POLR2E"
"379",9978,9557,905,"RBX1","CHD1L"
"380",9978,5984,906,"RBX1","RFC4"
"381",9978,5431,902,"RBX1","POLR2B"
"382",9978,6118,904,"RBX1","RPA2"
"383",9978,7311,938,"RBX1","UBA52"
