"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"520",6198,5567,864,"RPS6KB1","PRKACB"
"521",6198,3265,701,"RPS6KB1","HRAS"
"522",6198,9474,709,"RPS6KB1","ATG5"
"523",6198,253260,992,"RPS6KB1","RICTOR"
"524",6198,207,992,"RPS6KB1","AKT1"
"525",6198,7249,947,"RPS6KB1","TSC2"
"526",6198,208,888,"RPS6KB1","AKT2"
"527",6198,389541,919,"RPS6KB1","LAMTOR4"
"528",6198,5595,964,"RPS6KB1","MAPK3"
"529",6198,7422,775,"RPS6KB1","VEGFA"
"530",6198,1977,992,"RPS6KB1","EIF4E"
"531",6198,83667,735,"RPS6KB1","SESN2"
"532",6198,5295,944,"RPS6KB1","PIK3R1"
"533",5564,58528,903,"PRKAB1","RRAGD"
"534",5564,9821,900,"PRKAB1","RB1CC1"
"535",5564,153129,904,"PRKAB1","SLC38A9"
"536",5564,64223,911,"PRKAB1","MLST8"
"537",5564,51422,998,"PRKAB1","PRKAG2"
"538",5564,8649,919,"PRKAB1","LAMTOR3"
"539",5564,57521,925,"PRKAB1","RPTOR"
"540",5564,55004,926,"PRKAB1","LAMTOR1"
"541",5564,7157,917,"PRKAB1","TP53"
"542",5564,7248,900,"PRKAB1","TSC1"
"543",5564,5565,982,"PRKAB1","PRKAB2"
"544",5564,60673,902,"PRKAB1","ATG101"
"545",5564,10542,900,"PRKAB1","LAMTOR5"
"546",5564,28956,923,"PRKAB1","LAMTOR2"
"547",5564,5571,999,"PRKAB1","PRKAG1"
"548",5564,10325,905,"PRKAB1","RRAGB"
"549",5564,30849,900,"PRKAB1","PIK3R4"
"550",5564,9776,902,"PRKAB1","ATG13"
"551",5564,6009,915,"PRKAB1","RHEB"
"552",5564,6794,963,"PRKAB1","STK11"
"553",5564,2475,948,"PRKAB1","MTOR"
"554",5564,8678,912,"PRKAB1","BECN1"
"555",5564,64121,912,"PRKAB1","RRAGC"
"556",5564,23216,921,"PRKAB1","TBC1D1"
"557",5564,53632,998,"PRKAB1","PRKAG3"
"558",5564,5562,999,"PRKAB1","PRKAA1"
"559",5564,7249,951,"PRKAB1","TSC2"
"560",5564,389541,911,"PRKAB1","LAMTOR4"
"561",5564,55626,900,"PRKAB1","AMBRA1"
"562",5564,22863,900,"PRKAB1","ATG14"
"563",5564,8408,942,"PRKAB1","ULK1"
"564",5564,200186,823,"PRKAB1","CRTC2"
