"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"188",1432,8352,"MAPK14","HIST1H3C",NA,NA,NA
"189",1432,8353,"MAPK14","HIST1H3E",NA,NA,NA
"190",1432,8354,"MAPK14","HIST1H3I",NA,NA,NA
"191",1432,8355,"MAPK14","HIST1H3G",NA,NA,NA
"192",1432,8356,"MAPK14","HIST1H3J",NA,NA,NA
"193",1432,8357,"MAPK14","HIST1H3H",NA,NA,NA
"194",1432,8358,"MAPK14","HIST1H3B",NA,NA,NA
"195",1432,8550,"MAPK14","MAPKAPK5",NA,NA,NA
"196",1432,8968,"MAPK14","HIST1H3F",NA,NA,NA
"197",1432,9252,"MAPK14","RPS6KA5",NA,NA,NA
"198",1432,9261,"MAPK14","MAPKAPK2",NA,NA,NA
"199",1432,29904,"MAPK14","EEF2K",NA,NA,NA
"200",1827,5594,"RCAN1","MAPK1",NA,NA,NA
"201",1827,5595,"RCAN1","MAPK3",NA,NA,NA
"202",1827,5596,"RCAN1","MAPK4",NA,NA,NA
"203",1827,5597,"RCAN1","MAPK6",NA,NA,NA
"204",1827,5598,"RCAN1","MAPK7",NA,NA,NA
"205",1827,5599,"RCAN1","MAPK8",NA,NA,NA
"206",1827,5600,"RCAN1","MAPK11",NA,NA,NA
"207",1827,5601,"RCAN1","MAPK9",NA,NA,NA
"208",1827,5602,"RCAN1","MAPK10",NA,NA,NA
"209",1827,5603,"RCAN1","MAPK13",NA,NA,NA
"210",1827,6300,"RCAN1","MAPK12",NA,NA,NA
"211",1956,367,"EGFR","AR",NA,NA,NA
"212",1956,1956,"EGFR","EGFR",NA,NA,NA
"213",1956,2099,"EGFR","ESR1",NA,NA,NA
"214",1956,3008,"EGFR","HIST1H1E",NA,NA,NA
"215",1956,3667,"EGFR","IRS1",NA,0.0445453051666067,NA
"216",1956,5578,"EGFR","PRKCA",NA,NA,NA
"217",1956,5594,"EGFR","MAPK1",NA,NA,NA
"218",1956,5595,"EGFR","MAPK3",NA,NA,NA
"219",1956,5600,"EGFR","MAPK11",NA,NA,NA
"220",1956,6256,"EGFR","RXRA",NA,NA,NA
"221",1956,6464,"EGFR","SHC1",NA,NA,NA
"222",1956,6667,"EGFR","SP1",NA,NA,NA
"223",1956,7157,"EGFR","TP53",NA,0.660945725678381,NA
"224",1956,8350,"EGFR","HIST1H3A",NA,NA,NA
"225",1956,8351,"EGFR","HIST1H3D",NA,NA,NA
"226",1956,8352,"EGFR","HIST1H3C",NA,NA,NA
"227",1956,8353,"EGFR","HIST1H3E",NA,NA,NA
"228",1956,8354,"EGFR","HIST1H3I",NA,NA,NA
"229",1956,8355,"EGFR","HIST1H3G",NA,NA,NA
"230",1956,8356,"EGFR","HIST1H3J",NA,NA,NA
"231",1956,8357,"EGFR","HIST1H3H",NA,NA,NA
"232",1956,8358,"EGFR","HIST1H3B",NA,NA,NA
"233",1956,8968,"EGFR","HIST1H3F",NA,NA,NA
"234",2002,672,"ELK1","BRCA1",NA,0.786120424940685,NA
"235",2002,2002,"ELK1","ELK1",NA,NA,NA
"236",2002,2033,"ELK1","EP300",NA,NA,NA
"237",2002,2353,"ELK1","FOS",NA,NA,NA
"238",2002,4846,"ELK1","NOS3",NA,NA,NA
"239",2002,5594,"ELK1","MAPK1",NA,NA,NA
"240",2002,5595,"ELK1","MAPK3",NA,NA,NA
"241",2002,5599,"ELK1","MAPK8",NA,NA,NA
"242",2002,5600,"ELK1","MAPK11",NA,NA,NA
"243",2002,5601,"ELK1","MAPK9",NA,NA,NA
"244",2002,9252,"ELK1","RPS6KA5",NA,NA,NA
"245",2033,367,"EP300","AR",NA,NA,NA
"246",2033,672,"EP300","BRCA1",NA,0.786120424940685,NA
"247",2033,2033,"EP300","EP300",NA,NA,NA
"248",2033,2099,"EP300","ESR1",NA,NA,NA
"249",2033,2113,"EP300","ETS1",NA,NA,NA
"250",2033,2114,"EP300","ETS2",NA,NA,NA
"251",2033,2353,"EP300","FOS",NA,NA,NA
"252",2033,4088,"EP300","SMAD3",NA,NA,NA
"253",2033,4208,"EP300","MEF2C",NA,NA,NA
"254",2033,4602,"EP300","MYB",NA,NA,NA
"255",2033,5465,"EP300","PPARA",NA,NA,NA
"256",2033,5578,"EP300","PRKCA",NA,NA,NA
"257",2033,5594,"EP300","MAPK1",NA,NA,NA
"258",2033,6667,"EP300","SP1",NA,NA,NA
"259",2033,6929,"EP300","TCF3",NA,NA,NA
"260",2033,7157,"EP300","TP53",NA,0.660945725678381,NA
"261",2033,7158,"EP300","TP53BP1",NA,0.263402791501386,NA
"262",2033,8350,"EP300","HIST1H3A",NA,NA,NA
"263",2033,9252,"EP300","RPS6KA5",NA,NA,NA
"264",2056,2057,"EPO","EPOR",NA,NA,NA
"265",2057,2057,"EPOR","EPOR",NA,NA,NA
"266",2057,3815,"EPOR","KIT",NA,NA,NA
"267",2057,5594,"EPOR","MAPK1",NA,NA,NA
"268",2057,5595,"EPOR","MAPK3",NA,NA,NA
"269",2057,6464,"EPOR","SHC1",NA,NA,NA
"270",2057,6667,"EPOR","SP1",NA,NA,NA
"271",2068,672,"ERCC2","BRCA1",NA,0.786120424940685,NA
"272",2068,2068,"ERCC2","ERCC2",NA,NA,NA
"273",2068,2071,"ERCC2","ERCC3",NA,NA,NA
"274",2068,7157,"ERCC2","TP53",NA,0.660945725678381,NA
"275",2071,672,"ERCC3","BRCA1",NA,0.786120424940685,NA
"276",2071,7157,"ERCC3","TP53",NA,0.660945725678381,NA
"277",2099,367,"ESR1","AR",NA,NA,NA
"278",2099,672,"ESR1","BRCA1",NA,0.786120424940685,NA
"279",2099,2099,"ESR1","ESR1",NA,NA,NA
"280",2099,3727,"ESR1","JUND",NA,NA,NA
"281",2099,3932,"ESR1","LCK",NA,NA,NA
"282",2099,4088,"ESR1","SMAD3",NA,NA,NA
"283",2099,4846,"ESR1","NOS3",NA,NA,NA
"284",2099,5594,"ESR1","MAPK1",NA,NA,NA
"285",2099,5595,"ESR1","MAPK3",NA,NA,NA
"286",2099,5596,"ESR1","MAPK4",NA,NA,NA
"287",2099,5597,"ESR1","MAPK6",NA,NA,NA
"288",2099,5598,"ESR1","MAPK7",NA,NA,NA
"289",2099,5599,"ESR1","MAPK8",NA,NA,NA
"290",2099,5600,"ESR1","MAPK11",NA,NA,NA
"291",2099,5601,"ESR1","MAPK9",NA,NA,NA
"292",2099,5602,"ESR1","MAPK10",NA,NA,NA
"293",2099,5603,"ESR1","MAPK13",NA,NA,NA
"294",2099,6195,"ESR1","RPS6KA1",NA,NA,NA
"295",2099,6256,"ESR1","RXRA",NA,NA,NA
"296",2099,6300,"ESR1","MAPK12",NA,NA,NA
"297",2099,6464,"ESR1","SHC1",NA,NA,NA
"298",2099,6667,"ESR1","SP1",NA,NA,NA
"299",2099,7157,"ESR1","TP53",NA,0.660945725678381,NA
"300",2099,9252,"ESR1","RPS6KA5",NA,NA,NA
"301",2099,9261,"ESR1","MAPKAPK2",NA,NA,NA
"302",2099,9759,"ESR1","HDAC4",NA,NA,NA
"303",2113,367,"ETS1","AR",NA,NA,NA
"304",2113,672,"ETS1","BRCA1",NA,0.786120424940685,NA
"305",2113,2113,"ETS1","ETS1",NA,NA,NA
"306",2113,2114,"ETS1","ETS2",NA,NA,NA
"307",2113,2353,"ETS1","FOS",NA,NA,NA
"308",2113,2908,"ETS1","NR3C1",NA,NA,NA
"309",2113,3727,"ETS1","JUND",NA,NA,NA
"310",2113,4088,"ETS1","SMAD3",NA,NA,NA
"311",2113,5594,"ETS1","MAPK1",NA,NA,NA
"312",2113,5595,"ETS1","MAPK3",NA,NA,NA
"313",2113,5596,"ETS1","MAPK4",NA,NA,NA
"314",2113,5597,"ETS1","MAPK6",NA,NA,NA
"315",2113,5598,"ETS1","MAPK7",NA,NA,NA
"316",2113,5599,"ETS1","MAPK8",NA,NA,NA
"317",2113,5600,"ETS1","MAPK11",NA,NA,NA
"318",2113,5601,"ETS1","MAPK9",NA,NA,NA
"319",2113,5602,"ETS1","MAPK10",NA,NA,NA
"320",2113,5603,"ETS1","MAPK13",NA,NA,NA
"321",2113,6300,"ETS1","MAPK12",NA,NA,NA
"322",2113,6667,"ETS1","SP1",NA,NA,NA
"323",2113,8061,"ETS1","FOSL1",NA,NA,NA
"324",2114,2114,"ETS2","ETS2",NA,NA,NA
"325",2114,2353,"ETS2","FOS",NA,NA,NA
"326",2114,2908,"ETS2","NR3C1",NA,NA,NA
"327",2114,3815,"ETS2","KIT",NA,NA,NA
"328",2114,5594,"ETS2","MAPK1",NA,NA,NA
"329",2114,5595,"ETS2","MAPK3",NA,NA,NA
"330",2114,5597,"ETS2","MAPK6",NA,NA,NA
"331",2114,5601,"ETS2","MAPK9",NA,NA,NA
"332",2114,8061,"ETS2","FOSL1",NA,NA,NA
"333",2189,2189,"FANCG","FANCG",0.272354685611575,0.272354685611575,0.272354685611575
"334",2353,2353,"FOS","FOS",NA,NA,NA
"335",2353,2908,"FOS","NR3C1",NA,NA,NA
"336",2353,3727,"FOS","JUND",NA,NA,NA
"337",2353,4088,"FOS","SMAD3",NA,NA,NA
"338",2353,5594,"FOS","MAPK1",NA,NA,NA
"339",2353,5595,"FOS","MAPK3",NA,NA,NA
"340",2353,5596,"FOS","MAPK4",NA,NA,NA
"341",2353,5597,"FOS","MAPK6",NA,NA,NA
"342",2353,5598,"FOS","MAPK7",NA,NA,NA
"343",2353,5599,"FOS","MAPK8",NA,NA,NA
"344",2353,5600,"FOS","MAPK11",NA,NA,NA
"345",2353,5601,"FOS","MAPK9",NA,NA,NA
"346",2353,5602,"FOS","MAPK10",NA,NA,NA
"347",2353,5603,"FOS","MAPK13",NA,NA,NA
"348",2353,6195,"FOS","RPS6KA1",NA,NA,NA
"349",2353,6300,"FOS","MAPK12",NA,NA,NA
"350",2353,8061,"FOS","FOSL1",NA,NA,NA
"351",2353,9252,"FOS","RPS6KA5",NA,NA,NA
"352",2908,367,"NR3C1","AR",NA,NA,NA
"353",2908,2908,"NR3C1","NR3C1",NA,NA,NA
"354",2908,3932,"NR3C1","LCK",NA,NA,NA
