"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"3535",84319,9443,"CMSS1","MED7",0.265733836167934,0.70276687123203,0.484250353699982
"3536",84319,112950,"CMSS1","MED8",0.265733836167934,0.738061889582224,0.501897862875079
"3537",84319,55090,"CMSS1","MED9",0.265733836167934,0.829413137580326,0.54757348687413
"3538",84319,5430,"CMSS1","POLR2A",0.265733836167934,0.789926682436468,0.527830259302201
"3539",84319,5431,"CMSS1","POLR2B",0.265733836167934,0.649723807307283,0.457728821737608
"3540",84319,5432,"CMSS1","POLR2C",0.265733836167934,0.691791074404522,0.478762455286228
"3541",84319,5433,"CMSS1","POLR2D",0.265733836167934,0.645029409445966,0.45538162280695
"3542",84319,5434,"CMSS1","POLR2E",0.265733836167934,0.689614494334962,0.477674165251448
"3543",84319,5435,"CMSS1","POLR2F",0.265733836167934,0.542910158099897,0.404321997133916
"3544",84319,5436,"CMSS1","POLR2G",0.265733836167934,0.621868443501606,0.44380113983477
"3545",84319,5437,"CMSS1","POLR2H",0.265733836167934,0.630999733927022,0.448366785047478
"3546",84319,5438,"CMSS1","POLR2I",0.265733836167934,0.555341435394798,0.410537635781366
"3547",84319,5439,"CMSS1","POLR2J",0.265733836167934,0.604309250368826,0.43502154326838
"3548",84319,5441,"CMSS1","POLR2L",0.265733836167934,0.562175930160263,0.413954883164099
"3549",84319,10921,"CMSS1","RNPS1",0.265733836167934,0.364200511753255,0.314967173960594
"3550",84319,6607,"CMSS1","SMN2",0.265733836167934,0.39831314646713,0.332023491317532
"3551",84319,55217,"CMSS1","TMLHE",0.265733836167934,0.31664926967276,0.291191552920347
"3552",1385,1387,"CREB1","CREBBP",0.0267767496628595,0.213255433621595,0.120016091642227
"3553",1385,2033,"CREB1","EP300",0.0267767496628595,0.17067339667011,0.0987250731664847
"3554",1385,51586,"CREB1","MED15",0.0267767496628595,0.827013536411101,0.42689514303698
"3555",1385,6721,"CREB1","SREBF2",0.0267767496628595,0.0774233659545715,0.0521000578087155
"3556",1385,7157,"CREB1","TP53",0.0267767496628595,0.249328908270025,0.138052828966442
"3557",1387,2033,"CREBBP","EP300",0.213255433621595,0.17067339667011,0.191964415145853
"3558",1387,51053,"CREBBP","GMNN",0.213255433621595,0.00355142124116901,0.108403427431382
"3559",1387,3091,"CREBBP","HIF1A",0.213255433621595,0.0846270630801323,0.148941248350864
"3560",1387,8850,"CREBBP","KAT2B",0.213255433621595,0.0457444782545239,0.12949995593806
"3561",1387,51586,"CREBBP","MED15",0.213255433621595,0.827013536411101,0.520134485016348
"3562",1387,5469,"CREBBP","MED1",0.213255433621595,1,0.606627716810798
"3563",1387,10001,"CREBBP","MED6",0.213255433621595,0.772600096328845,0.49292776497522
"3564",1387,8648,"CREBBP","NCOA1",0.213255433621595,0.0910509251419926,0.152153179381794
"3565",1387,10499,"CREBBP","NCOA2",0.213255433621595,0.0684381563149262,0.140846794968261
"3566",1387,8202,"CREBBP","NCOA3",0.213255433621595,0.156446739714991,0.184851086668293
"3567",1387,23054,"CREBBP","NCOA6",0.213255433621595,0.104933693670011,0.159094563645803
"3568",1387,5970,"CREBBP","RELA",0.213255433621595,0.0638039396907503,0.138529686656173
"3569",1387,23411,"CREBBP","SIRT1",0.213255433621595,0.0266795162813947,0.119967474951495
"3570",1387,6720,"CREBBP","SREBF1",0.213255433621595,0.177030077240947,0.195142755431271
"3571",1387,6721,"CREBBP","SREBF2",0.213255433621595,0.0774233659545715,0.145339399788083
"3572",1387,6949,"CREBBP","TCOF1",0.213255433621595,0.269682020611501,0.241468727116548
"3573",1387,7157,"CREBBP","TP53",0.213255433621595,0.249328908270025,0.23129217094581
"3574",9150,5430,"CTDP1","POLR2A",0.190225638693796,0.789926682436468,0.490076160565132
"3575",9150,5431,"CTDP1","POLR2B",0.190225638693796,0.649723807307283,0.41997472300054
"3576",64794,84246,"DDX31","MED10",0.265733836167934,0.717856832010835,0.491795334089385
"3577",64794,400569,"DDX31","MED11",0.265733836167934,0.736931274291336,0.501332555229635
"3578",64794,9968,"DDX31","MED12",0.265733836167934,0.921106929324949,0.593420382746442
"3579",64794,23389,"DDX31","MED13L",0.265733836167934,0.652035925450567,0.458884880809251
"3580",64794,9282,"DDX31","MED14",0.265733836167934,0.866198160388028,0.565965998277981
"3581",64794,51586,"DDX31","MED15",0.265733836167934,0.827013536411101,0.546373686289518
"3582",64794,10025,"DDX31","MED16",0.265733836167934,0.832949331482202,0.549341583825068
